Year,Month,Day,Period,Load
2020,6,15,7,856.1
2020,6,15,8,945
2020,6,15,9,1048.6
2020,6,15,10,1131.2
2020,6,15,11,1206.1
2020,6,15,12,1255.8
2020,6,15,13,1306.9
2020,6,15,14,1333.5
2020,6,15,15,1318.8
2020,6,15,16,1295
2020,6,15,17,1247.4
2020,6,15,18,1185.8
2020,6,15,19,1178.8
2020,6,15,20,1164.1
2020,6,15,21,1010.8
2020,6,15,22,891.8
2020,6,15,23,809.9
2020,6,15,24,770
2020,6,16,1,825.3
2020,6,16,2,825.3
2020,6,16,3,819.7
2020,6,16,4,839.3
2020,6,16,5,770.7
2020,6,16,6,852.6
2020,6,16,7,949.9
2020,6,16,8,1042.3
2020,6,16,9,1135.4
2020,6,16,10,1213.1
2020,6,16,11,1281.7
2020,6,16,12,1342.6
2020,6,16,13,1381.1
2020,6,16,14,1404.9
2020,6,16,15,1390.9
2020,6,16,16,1337
2020,6,16,17,1277.5
2020,6,16,18,1211.7
2020,6,16,19,1215.9
2020,6,16,20,1192.8
2020,6,16,21,1035.3
2020,6,16,22,900.9
2020,6,16,23,823.2
2020,6,16,24,773.5
2020,6,17,1,835.1
2020,6,17,2,821.1
2020,6,17,3,817.6
2020,6,17,4,831.6
2020,6,17,5,770.7
2020,6,17,6,848.4
2020,6,17,7,961.1
2020,6,17,8,1049.3
2020,6,17,9,1150.8
2020,6,17,10,1242.5
2020,6,17,11,1278.9
2020,6,17,12,1356.6
2020,6,17,13,1383.2
2020,6,17,14,1398.6
2020,6,17,15,1370.6
2020,6,17,16,1321.6
2020,6,17,17,1262.8
2020,6,17,18,1198.4
2020,6,17,19,1220.1
2020,6,17,20,1200.5
2020,6,17,21,1045.1
2020,6,17,22,918.4
2020,6,17,23,829.5
2020,6,17,24,804.3
2020,6,18,1,852.6
2020,6,18,2,829.5
2020,6,18,3,832.3
2020,6,18,4,838.6
2020,6,18,5,837.9
2020,6,18,6,849.8
2020,6,18,7,945.7
2020,6,18,8,1026.9
2020,6,18,9,1124.9
2020,6,18,10,1191.4
2020,6,18,11,1250.2
2020,6,18,12,1292.2
2020,6,18,13,1339.8
2020,6,18,14,1342.6
2020,6,18,15,1323
2020,6,18,16,1258.6
2020,6,18,17,1210.3
2020,6,18,18,1157.8
2020,6,18,19,1165.5
2020,6,18,20,1162.7
2020,6,18,21,1040.2
2020,6,18,22,907.9
2020,6,18,23,837.9
2020,6,18,24,785.4
2020,6,19,1,748.3
2020,6,19,2,737.8
2020,6,19,3,730.8
2020,6,19,4,744.8
2020,6,19,5,765.1
2020,6,19,6,833.7
2020,6,19,7,916.3
2020,6,19,8,989.8
2020,6,19,9,1053.5
2020,6,19,10,1108.1
2020,6,19,11,1119.3
2020,6,19,12,1150.8
2020,6,19,13,1168.3
2020,6,19,14,1177.4
2020,6,19,15,1156.4
2020,6,19,16,1120.7
2020,6,19,17,1050.7
2020,6,19,18,1003.8
2020,6,19,19,998.9
2020,6,19,20,994.7
2020,6,19,21,900.9
2020,6,19,22,826
2020,6,19,23,765.1
2020,6,19,24,724.5
2020,6,20,1,698.6
2020,6,20,2,679
2020,6,20,3,671.3
2020,6,20,4,672
2020,6,20,5,660.8
2020,6,20,6,686
2020,6,20,7,736.4
2020,6,20,8,802.9
2020,6,20,9,875
2020,6,20,10,928.2
2020,6,20,11,970.9
2020,6,20,12,994.7
2020,6,20,13,1026.9
2020,6,20,14,1040.9
2020,6,20,15,1045.1
2020,6,20,16,1045.8
2020,6,20,17,1008
2020,6,20,18,966.7
2020,6,20,19,964.6
2020,6,20,20,953.4
2020,6,20,21,874.3
2020,6,20,22,796.6
2020,6,20,23,732.9
2020,6,20,24,704.9
2020,6,21,1,679
2020,6,21,2,669.9
2020,6,21,3,660.1
2020,6,21,4,655.2
2020,6,21,5,645.4
2020,6,21,6,657.3
2020,6,21,7,695.1
2020,6,21,8,737.1
2020,6,21,9,805
2020,6,21,10,861.7
2020,6,21,11,924.7
2020,6,21,12,968.8
2020,6,21,13,1015
2020,6,21,14,1030.4
2020,6,21,15,1040.2
2020,6,21,16,1033.2
2020,6,21,17,1016.4
2020,6,21,18,987.7
2020,6,21,19,1001.7
2020,6,21,20,992.6
2020,6,21,21,909.3
2020,6,21,22,804.3
2020,6,21,23,749.7
2020,6,21,24,718.9
2020,6,22,1,707.7
2020,6,22,2,700
2020,6,22,3,701.4
2020,6,22,4,716.8
2020,6,22,5,742.7
2020,6,22,6,823.9
2020,6,22,7,931
2020,6,22,8,1038.8
2020,6,22,9,1145.9
2020,6,22,10,1224.3
2020,6,22,11,1300.6
2020,6,22,12,1359.4
2020,6,22,13,1372
2020,6,22,14,1358
2020,6,22,15,1339.8
2020,6,22,16,1271.2
2020,6,22,17,1204.7
2020,6,22,18,1140.3
2020,6,22,19,1153.6
2020,6,22,20,1135.4
2020,6,22,21,996.8
2020,6,22,22,864.5
2020,6,22,23,793.1
2020,6,22,24,747.6
2020,6,23,1,724.5
2020,6,23,2,711.2
2020,6,23,3,715.4
2020,6,23,4,733.6
2020,6,23,5,759.5
2020,6,23,6,826
2020,6,23,7,919.8
2020,6,23,8,1003.8
2020,6,23,9,1110.2
2020,6,23,10,1174.6
2020,6,23,11,1234.1
2020,6,23,12,1297.8
2020,6,23,13,1351.7
2020,6,23,14,1389.5
2020,6,23,15,1344.7
2020,6,23,16,1309.7
2020,6,23,17,1241.1
2020,6,23,18,1185.8
2020,6,23,19,1218.7
2020,6,23,20,1174.6
2020,6,23,21,1024.8
2020,6,23,22,912.1
2020,6,23,23,830.2
2020,6,23,24,799.4
2020,6,24,1,779.8
2020,6,24,2,763
2020,6,24,3,760.9
2020,6,24,4,776.3
2020,6,24,5,807.1
2020,6,24,6,884.8
2020,6,24,7,989.8
2020,6,24,8,1057
2020,6,24,9,1168.3
2020,6,24,10,1229.9
2020,6,24,11,1289.4
2020,6,24,12,1329.3
2020,6,24,13,1378.3
2020,6,24,14,1393.7
2020,6,24,15,1365.7
2020,6,24,16,1262.8
2020,6,24,17,1200.5
2020,6,24,18,1109.5
2020,6,24,19,1156.4
2020,6,24,20,1144.5
2020,6,24,21,1014.3
2020,6,24,22,888.3
2020,6,24,23,805
2020,6,24,24,775.6
2020,6,25,1,744.8
2020,6,25,2,735.7
2020,6,25,3,728.7
2020,6,25,4,749
2020,6,25,5,773.5
2020,6,25,6,842.1
2020,6,25,7,930.3
2020,6,25,8,998.2
2020,6,25,9,1065.4
2020,6,25,10,1169.7
2020,6,25,11,1199.1
2020,6,25,12,1264.2
2020,6,25,13,1308.3
2020,6,25,14,1333.5
2020,6,25,15,1312.5
2020,6,25,16,1289.4
2020,6,25,17,1253
2020,6,25,18,1144.5
2020,6,25,19,1149.4
2020,6,25,20,1086.4
2020,6,25,21,955.5
2020,6,25,22,858.9
2020,6,25,23,789.6
2020,6,25,24,749
2020,6,26,1,732.9
2020,6,26,2,716.1
2020,6,26,3,721
2020,6,26,4,732.9
2020,6,26,5,755.3
2020,6,26,6,826
2020,6,26,7,911.4
2020,6,26,8,983.5
2020,6,26,9,1055.6
2020,6,26,10,1123.5
2020,6,26,11,1174.6
2020,6,26,12,1221.5
2020,6,26,13,1236.9
2020,6,26,14,1236.9
2020,6,26,15,1210.3
2020,6,26,16,1185.8
2020,6,26,17,1117.9
2020,6,26,18,1063.3
2020,6,26,19,1068.2
2020,6,26,20,1065.4
2020,6,26,21,980.7
2020,6,26,22,882
2020,6,26,23,809.2
2020,6,26,24,764.4
2020,6,27,1,737.1
2020,6,27,2,721.7
2020,6,27,3,716.8
2020,6,27,4,711.9
2020,6,27,5,706.3
2020,6,27,6,735
2020,6,27,7,789.6
2020,6,27,8,868.7
2020,6,27,9,939.4
2020,6,27,10,1009.4
2020,6,27,11,1040.9
2020,6,27,12,1068.2
2020,6,27,13,1089.9
2020,6,27,14,1087.8
2020,6,27,15,1091.3
2020,6,27,16,1080.1
2020,6,27,17,1033.9
2020,6,27,18,992.6
2020,6,27,19,1009.4
2020,6,27,20,1001.7
2020,6,27,21,928.2
2020,6,27,22,854
2020,6,27,23,790.3
2020,6,27,24,744.8
2020,6,28,1,721.7
2020,6,28,2,705.6
2020,6,28,3,694.4
2020,6,28,4,695.8
2020,6,28,5,669.2
2020,6,28,6,688.8
2020,6,28,7,726.6
2020,6,28,8,788.2
2020,6,28,9,842.8
2020,6,28,10,909.3
2020,6,28,11,947.8
2020,6,28,12,980
2020,6,28,13,985.6
2020,6,28,14,996.8
2020,6,28,15,977.9
2020,6,28,16,924
2020,6,28,17,874.3
2020,6,28,18,851.2
2020,6,28,19,893.2
2020,6,28,20,893.9
2020,6,28,21,833.7
2020,6,28,22,768.6
2020,6,28,23,719.6
2020,6,28,24,690.9
2020,6,29,1,676.9
2020,6,29,2,668.5
2020,6,29,3,669.2
2020,6,29,4,689.5
2020,6,29,5,718.2
2020,6,29,6,754.6
2020,6,29,7,808.5
2020,6,29,8,842.8
2020,6,29,9,889
2020,6,29,10,904.4
2020,6,29,11,933.1
2020,6,29,12,962.5
2020,6,29,13,974.4
2020,6,29,14,985.6
2020,6,29,15,975.1
2020,6,29,16,934.5
2020,6,29,17,905.1
2020,6,29,18,879.2
2020,6,29,19,917.7
2020,6,29,20,920.5
2020,6,29,21,826
2020,6,29,22,760.9
2020,6,29,23,708.4
2020,6,29,24,681.1
2020,6,30,1,665.7
2020,6,30,2,660.8
2020,6,30,3,661.5
2020,6,30,4,680.4
2020,6,30,5,690.9
2020,6,30,6,739.9
2020,6,30,7,804.3
2020,6,30,8,871.5
2020,6,30,9,916.3
2020,6,30,10,973
2020,6,30,11,1001.7
2020,6,30,12,1043.7
2020,6,30,13,1082.9
2020,6,30,14,1092.7
2020,6,30,15,1082.9
2020,6,30,16,1045.1
2020,6,30,17,986.3
2020,6,30,18,939.4
2020,6,30,19,954.8
2020,6,30,20,943.6
2020,6,30,21,858.9
2020,6,30,22,786.1
2020,6,30,23,721
2020,6,30,24,697.2
2020,7,1,1,719.6
2020,7,1,2,712.6
2020,7,1,3,712.6
2020,7,1,4,733.6
2020,7,1,5,750.4
2020,7,1,6,800.8
2020,7,1,7,868
2020,7,1,8,928.2
2020,7,1,9,987.7
2020,7,1,10,1045.1
2020,7,1,11,1071.7
2020,7,1,12,1092
2020,7,1,13,996.8
2020,7,1,14,1127
2020,7,1,15,1102.5
2020,7,1,16,1079.4
2020,7,1,17,1026.9
2020,7,1,18,978.6
2020,7,1,19,998.9
2020,7,1,20,996.8
2020,7,1,21,917
2020,7,1,22,832.3
2020,7,1,23,781.2
2020,7,1,24,752.5
2020,7,2,1,732.9
2020,7,2,2,720.3
2020,7,2,3,718.9
2020,7,2,4,731.5
2020,7,2,5,749
2020,7,2,6,798.7
2020,7,2,7,865.2
2020,7,2,8,926.1
2020,7,2,9,991.9
2020,7,2,10,1050.7
2020,7,2,11,1082.9
2020,7,2,12,1124.2
2020,7,2,13,1156.4
2020,7,2,14,1183
2020,7,2,15,1166.2
2020,7,2,16,1124.2
2020,7,2,17,1078.7
2020,7,2,18,1022
2020,7,2,19,1036.7
2020,7,2,20,1019.9
2020,7,2,21,928.9
2020,7,2,22,846.3
2020,7,2,23,791.7
2020,7,2,24,766.5
2020,7,3,1,746.2
2020,7,3,2,735
2020,7,3,3,732.2
2020,7,3,4,751.1
2020,7,3,5,765.1
2020,7,3,6,827.4
2020,7,3,7,898.1
2020,7,3,8,971.6
2020,7,3,9,1028.3
2020,7,3,10,1092
2020,7,3,11,1131.2
2020,7,3,12,1177.4
2020,7,3,13,1194.2
2020,7,3,14,1185.8
2020,7,3,15,1151.5
2020,7,3,16,1110.2
2020,7,3,17,1080.8
2020,7,3,18,1028.3
2020,7,3,19,1036
2020,7,3,20,1024.8
2020,7,3,21,954.1
2020,7,3,22,871.5
2020,7,3,23,809.2
2020,7,3,24,776.3
2020,7,4,1,755.3
2020,7,4,2,740.6
2020,7,4,3,727.3
2020,7,4,4,725.9
2020,7,4,5,714
2020,7,4,6,740.6
2020,7,4,7,787.5
2020,7,4,8,851.2
2020,7,4,9,914.9
2020,7,4,10,971.6
2020,7,4,11,1019.9
2020,7,4,12,1040.2
2020,7,4,13,1059.8
2020,7,4,14,1071.7
2020,7,4,15,1059.8
2020,7,4,16,1048.6
2020,7,4,17,1018.5
2020,7,4,18,969.5
2020,7,4,19,982.8
2020,7,4,20,971.6
2020,7,4,21,906.5
2020,7,4,22,842.1
2020,7,4,23,795.2
2020,7,4,24,767.9
2020,7,5,1,737.8
2020,7,5,2,728
2020,7,5,3,721.7
2020,7,5,4,715.4
2020,7,5,5,701.4
2020,7,5,6,709.8
2020,7,5,7,755.3
2020,7,5,8,805.7
2020,7,5,9,862.4
2020,7,5,10,912.1
2020,7,5,11,944.3
2020,7,5,12,974.4
2020,7,5,13,994.7
2020,7,5,14,998.9
2020,7,5,15,1011.5
2020,7,5,16,991.9
2020,7,5,17,975.8
2020,7,5,18,952
2020,7,5,19,970.9
2020,7,5,20,973.7
2020,7,5,21,903
2020,7,5,22,837.2
2020,7,5,23,782.6
2020,7,5,24,751.8
2020,7,6,1,739.2
2020,7,6,2,725.2
2020,7,6,3,728
2020,7,6,4,735.7
2020,7,6,5,746.2
2020,7,6,6,787.5
2020,7,6,7,864.5
2020,7,6,8,934.5
2020,7,6,9,1005.2
2020,7,6,10,1059.8
2020,7,6,11,1104.6
2020,7,6,12,1120.7
2020,7,6,13,1157.8
2020,7,6,14,1174.6
2020,7,6,15,1184.4
2020,7,6,16,1132.6
2020,7,6,17,1088.5
2020,7,6,18,1036.7
2020,7,6,19,1046.5
2020,7,6,20,1026.9
2020,7,6,21,959.7
2020,7,6,22,882.7
2020,7,6,23,823.9
2020,7,6,24,781.2
2020,7,7,1,762.3
2020,7,7,2,741.3
2020,7,7,3,739.9
2020,7,7,4,747.6
2020,7,7,5,740.6
2020,7,7,6,747.6
2020,7,7,7,742
2020,7,7,8,805.7
2020,7,7,9,914.2
2020,7,7,10,968.8
2020,7,7,11,1014.3
2020,7,7,12,1045.1
2020,7,7,13,1071.7
2020,7,7,14,1094.1
2020,7,7,15,1081.5
2020,7,7,16,1064
2020,7,7,17,1003.1
2020,7,7,18,961.8
2020,7,7,19,976.5
2020,7,7,20,959
2020,7,7,21,918.4
2020,7,7,22,856.8
2020,7,7,23,816.2
2020,7,7,24,788.9
2020,7,8,1,761.6
2020,7,8,2,750.4
2020,7,8,3,748.3
2020,7,8,4,768.6
2020,7,8,5,793.1
2020,7,8,6,846.3
2020,7,8,7,890.4
2020,7,8,8,944.3
2020,7,8,9,983.5
2020,7,8,10,1026.9
2020,7,8,11,1059.8
2020,7,8,12,1115.8
2020,7,8,13,1171.1
2020,7,8,14,1205.4
2020,7,8,15,1203.3
2020,7,8,16,1177.4
2020,7,8,17,1127.7
2020,7,8,18,1079.4
2020,7,8,19,1095.5
2020,7,8,20,1097.6
2020,7,8,21,998.9
2020,7,8,22,898.8
2020,7,8,23,835.1
2020,7,8,24,793.8
2020,7,9,1,778.4
2020,7,9,2,763
2020,7,9,3,767.2
2020,7,9,4,782.6
2020,7,9,5,809.9
2020,7,9,6,846.3
2020,7,9,7,890.4
2020,7,9,8,941.5
2020,7,9,9,994
2020,7,9,10,1059.8
2020,7,9,11,1113
2020,7,9,12,1163.4
2020,7,9,13,1178.1
2020,7,9,14,1086.4
2020,7,9,15,1038.8
2020,7,9,16,979.3
2020,7,9,17,939.4
2020,7,9,18,921.2
2020,7,9,19,964.6
2020,7,9,20,959
2020,7,9,21,902.3
2020,7,9,22,821.1
2020,7,9,23,772.8
2020,7,9,24,748.3
2020,7,10,1,738.5
2020,7,10,2,722.4
2020,7,10,3,731.5
2020,7,10,4,746.9
2020,7,10,5,774.2
2020,7,10,6,819.7
2020,7,10,7,892.5
2020,7,10,8,944.3
2020,7,10,9,1001.7
2020,7,10,10,1045.1
2020,7,10,11,1073.1
2020,7,10,12,1094.1
2020,7,10,13,1118.6
2020,7,10,14,1101.1
2020,7,10,15,1060.5
2020,7,10,16,996.1
2020,7,10,17,952
2020,7,10,18,928.2
2020,7,10,19,966.7
2020,7,10,20,967.4
2020,7,10,21,913.5
2020,7,10,22,842.8
2020,7,10,23,800.1
2020,7,10,24,761.6
2020,7,11,1,739.9
2020,7,11,2,726.6
2020,7,11,3,722.4
2020,7,11,4,727.3
2020,7,11,5,726.6
2020,7,11,6,737.1
2020,7,11,7,775.6
2020,7,11,8,816.2
2020,7,11,9,860.3
2020,7,11,10,890.4
2020,7,11,11,923.3
2020,7,11,12,961.8
2020,7,11,13,978.6
2020,7,11,14,998.9
2020,7,11,15,1022.7
2020,7,11,16,991.9
2020,7,11,17,945
2020,7,11,18,905.8
2020,7,11,19,938.7
2020,7,11,20,938.7
2020,7,11,21,890.4
2020,7,11,22,819
2020,7,11,23,772.8
2020,7,11,24,744.8
2020,7,12,1,726.6
2020,7,12,2,715.4
2020,7,12,3,705.6
2020,7,12,4,708.4
2020,7,12,5,690.9
2020,7,12,6,698.6
2020,7,12,7,737.1
2020,7,12,8,791
2020,7,12,9,847.7
2020,7,12,10,905.1
2020,7,12,11,961.8
2020,7,12,12,998.9
2020,7,12,13,1026.9
2020,7,12,14,1038.8
2020,7,12,15,1056.3
2020,7,12,16,1042.3
2020,7,12,17,1007.3
2020,7,12,18,978.6
2020,7,12,19,1003.8
2020,7,12,20,996.8
2020,7,12,21,926.8
2020,7,12,22,848.4
2020,7,12,23,787.5
2020,7,12,24,758.8
2020,7,13,1,744.1
2020,7,13,2,733.6
2020,7,13,3,735.7
2020,7,13,4,754.6
2020,7,13,5,776.3
2020,7,13,6,835.8
2020,7,13,7,921.2
2020,7,13,8,990.5
2020,7,13,9,1070.3
2020,7,13,10,1139.6
2020,7,13,11,1187.9
2020,7,13,12,1239
2020,7,13,13,1264.9
2020,7,13,14,1292.9
2020,7,13,15,1287.3
2020,7,13,16,1254.4
2020,7,13,17,1200.5
2020,7,13,18,1150.1
2020,7,13,19,1156.4
2020,7,13,20,1152.9
2020,7,13,21,1030.4
2020,7,13,22,924
2020,7,13,23,854
2020,7,13,24,809.2
2020,7,14,1,787.5
2020,7,14,2,771.4
2020,7,14,3,768.6
2020,7,14,4,786.1
2020,7,14,5,811.3
2020,7,14,6,884.8
2020,7,14,7,963.9
2020,7,14,8,1032.5
2020,7,14,9,1122.1
2020,7,14,10,1194.2
2020,7,14,11,1250.2
2020,7,14,12,1306.2
2020,7,14,13,1347.5
2020,7,14,14,1341.9
2020,7,14,15,1341.9
2020,7,14,16,1302
2020,7,14,17,1245.3
2020,7,14,18,1180.9
2020,7,14,19,1187.9
2020,7,14,20,1172.5
2020,7,14,21,1062.6
2020,7,14,22,942.2
2020,7,14,23,875
2020,7,14,24,825.3
2020,7,15,1,802.9
2020,7,15,2,786.8
2020,7,15,3,781.2
2020,7,15,4,804.3
2020,7,15,5,833
2020,7,15,6,899.5
2020,7,15,7,977.9
2020,7,15,8,1080.8
2020,7,15,9,1159.9
2020,7,15,10,1229.9
2020,7,15,11,1281.7
2020,7,15,12,1361.5
2020,7,15,13,1405.6
2020,7,15,14,1407
2020,7,15,15,1383.9
2020,7,15,16,1168.3
2020,7,15,17,1104.6
2020,7,15,18,1179.5
2020,7,15,19,1182.3
2020,7,15,20,1174.6
2020,7,15,21,1066.1
2020,7,15,22,959.7
2020,7,15,23,882
2020,7,15,24,847.7
2020,7,16,1,814.1
2020,7,16,2,805.7
2020,7,16,3,811.3
2020,7,16,4,819
2020,7,16,5,837.9
2020,7,16,6,911.4
2020,7,16,7,998.2
2020,7,16,8,1090.6
2020,7,16,9,1159.9
2020,7,16,10,1227.1
2020,7,16,11,1284.5
2020,7,16,12,1334.9
2020,7,16,13,1378.3
2020,7,16,14,1383.9
2020,7,16,15,1309
2020,7,16,16,1229.9
2020,7,16,17,1167.6
2020,7,16,18,1104.6
2020,7,16,19,1115.1
2020,7,16,20,1110.2
2020,7,16,21,1001.7
2020,7,16,22,904.4
2020,7,16,23,850.5
2020,7,16,24,817.6
2020,7,17,1,788.2
2020,7,17,2,774.9
2020,7,17,3,770.7
2020,7,17,4,789.6
2020,7,17,5,807.8
2020,7,17,6,864.5
2020,7,17,7,959.7
2020,7,17,8,1038.8
2020,7,17,9,1118.6
2020,7,17,10,1198.4
2020,7,17,11,1243.9
2020,7,17,12,1296.4
2020,7,17,13,1322.3
2020,7,17,14,1318.1
2020,7,17,15,1257.2
2020,7,17,16,1193.5
2020,7,17,17,1145.9
2020,7,17,18,1108.1
2020,7,17,19,1118.6
2020,7,17,20,1106.7
2020,7,17,21,1009.4
2020,7,17,22,936.6
2020,7,17,23,869.4
2020,7,17,24,826.7
2020,7,18,1,803.6
2020,7,18,2,789.6
2020,7,18,3,780.5
2020,7,18,4,774.9
2020,7,18,5,772.1
2020,7,18,6,786.1
2020,7,18,7,840.7
2020,7,18,8,910.7
2020,7,18,9,978.6
2020,7,18,10,1046.5
2020,7,18,11,1038.1
2020,7,18,12,1034.6
2020,7,18,13,1038.1
2020,7,18,14,996.8
2020,7,18,15,947.8
2020,7,18,16,917.7
2020,7,18,17,906.5
2020,7,18,18,886.9
2020,7,18,19,900.2
2020,7,18,20,890.4
2020,7,18,21,851.9
2020,7,18,22,796.6
2020,7,18,23,765.1
2020,7,18,24,739.2
2020,7,19,1,725.2
2020,7,19,2,709.8
2020,7,19,3,708.4
2020,7,19,4,706.3
2020,7,19,5,694.4
2020,7,19,6,711.9
2020,7,19,7,745.5
2020,7,19,8,798.7
2020,7,19,9,847.7
2020,7,19,10,898.1
2020,7,19,11,940.1
2020,7,19,12,970.9
2020,7,19,13,991.9
2020,7,19,14,1008
2020,7,19,15,1020.6
2020,7,19,16,1011.5
2020,7,19,17,990.5
2020,7,19,18,962.5
2020,7,19,19,998.2
2020,7,19,20,996.8
2020,7,19,21,934.5
2020,7,19,22,847
2020,7,19,23,792.4
2020,7,19,24,758.8
2020,7,20,1,750.4
2020,7,20,2,737.8
2020,7,20,3,739.9
2020,7,20,4,765.1
2020,7,20,5,781.9
2020,7,20,6,844.9
2020,7,20,7,925.4
2020,7,20,8,996.8
2020,7,20,9,1078.7
2020,7,20,10,1134.7
2020,7,20,11,1187.2
2020,7,20,12,1227.1
2020,7,20,13,1229.9
2020,7,20,14,1241.1
2020,7,20,15,1231.3
2020,7,20,16,1209.6
2020,7,20,17,1146.6
2020,7,20,18,1113
2020,7,20,19,1141
2020,7,20,20,1132.6
2020,7,20,21,1017.8
2020,7,20,22,906.5
2020,7,20,23,841.4
2020,7,20,24,805
2020,7,21,1,780.5
2020,7,21,2,763
2020,7,21,3,766.5
2020,7,21,4,783.3
2020,7,21,5,808.5
2020,7,21,6,868
2020,7,21,7,959
2020,7,21,8,1045.1
2020,7,21,9,1143.1
2020,7,21,10,1225.7
2020,7,21,11,1263.5
2020,7,21,12,1300.6
2020,7,21,13,1347.5
2020,7,21,14,1360.1
2020,7,21,15,1340.5
2020,7,21,16,1294.3
2020,7,21,17,1234.8
2020,7,21,18,1183
2020,7,21,19,1214.5
2020,7,21,20,1187.9
2020,7,21,21,1066.1
2020,7,21,22,966.7
2020,7,21,23,875
2020,7,21,24,833.7
2020,7,22,1,813.4
2020,7,22,2,795.9
2020,7,22,3,798
2020,7,22,4,816.2
2020,7,22,5,847.7
2020,7,22,6,900.2
2020,7,22,7,975.8
2020,7,22,8,1052.8
2020,7,22,9,1145.9
2020,7,22,10,1223.6
2020,7,22,11,1260.7
2020,7,22,12,1302
2020,7,22,13,1333.5
2020,7,22,14,1347.5
2020,7,22,15,1333.5
2020,7,22,16,1276.8
2020,7,22,17,1234.8
2020,7,22,18,1174.6
2020,7,22,19,1194.2
2020,7,22,20,1168.3
2020,7,22,21,1050.7
2020,7,22,22,929.6
2020,7,22,23,863.8
2020,7,22,24,821.1
2020,7,23,1,798
2020,7,23,2,786.8
2020,7,23,3,781.2
2020,7,23,4,795.2
2020,7,23,5,819.7
2020,7,23,6,886.9
2020,7,23,7,974.4
2020,7,23,8,1056.3
2020,7,23,9,1052.1
2020,7,23,10,1203.3
2020,7,23,11,1243.9
2020,7,23,12,1297.8
2020,7,23,13,1340.5
2020,7,23,14,1353.1
2020,7,23,15,1333.5
2020,7,23,16,1292.9
2020,7,23,17,1213.1
2020,7,23,18,1168.3
2020,7,23,19,1187.9
2020,7,23,20,1168.3
2020,7,23,21,1050
2020,7,23,22,942.9
2020,7,23,23,863.8
2020,7,23,24,824.6
2020,7,24,1,793.1
2020,7,24,2,779.1
2020,7,24,3,778.4
2020,7,24,4,791
2020,7,24,5,813.4
2020,7,24,6,872.2
2020,7,24,7,955.5
2020,7,24,8,1024.8
2020,7,24,9,1119.3
2020,7,24,10,1192.1
2020,7,24,11,1222.2
2020,7,24,12,1267.7
2020,7,24,13,1295
2020,7,24,14,1304.8
2020,7,24,15,1269.8
2020,7,24,16,1233.4
2020,7,24,17,1164.8
2020,7,24,18,1118.6
2020,7,24,19,1134
2020,7,24,20,1120.7
2020,7,24,21,1029
2020,7,24,22,933.1
2020,7,24,23,856.1
2020,7,24,24,820.4
2020,7,25,1,798.7
2020,7,25,2,781.9
2020,7,25,3,774.9
2020,7,25,4,780.5
2020,7,25,5,779.8
2020,7,25,6,799.4
2020,7,25,7,870.8
2020,7,25,8,944.3
2020,7,25,9,1026.2
2020,7,25,10,1071.7
2020,7,25,11,1089.9
2020,7,25,12,1102.5
2020,7,25,13,1117.2
2020,7,25,14,1101.1
2020,7,25,15,1078.7
2020,7,25,16,1081.5
2020,7,25,17,1070.3
2020,7,25,18,1036.7
2020,7,25,19,1050
2020,7,25,20,1050.7
2020,7,25,21,959.7
2020,7,25,22,893.2
2020,7,25,23,837.9
2020,7,25,24,798
2020,7,26,1,772.1
2020,7,26,2,755.3
2020,7,26,3,749.7
2020,7,26,4,749
2020,7,26,5,735.7
2020,7,26,6,746.2
2020,7,26,7,787.5
2020,7,26,8,844.9
2020,7,26,9,905.8
2020,7,26,10,961.8
2020,7,26,11,998.2
2020,7,26,12,1032.5
2020,7,26,13,1050.7
2020,7,26,14,1071.7
2020,7,26,15,1052.1
2020,7,26,16,1038.1
2020,7,26,17,1017.8
2020,7,26,18,1001
2020,7,26,19,1036
2020,7,26,20,1026.2
2020,7,26,21,952
2020,7,26,22,868
2020,7,26,23,802.9
2020,7,26,24,772.1
2020,7,27,1,766.5
2020,7,27,2,749.7
2020,7,27,3,747.6
2020,7,27,4,767.2
2020,7,27,5,802.2
2020,7,27,6,852.6
2020,7,27,7,949.2
2020,7,27,8,1017.8
2020,7,27,9,1101.1
2020,7,27,10,1156.4
2020,7,27,11,1232
2020,7,27,12,1306.2
2020,7,27,13,1432.9
2020,7,27,14,1347.5
2020,7,27,15,1344.7
2020,7,27,16,1319.5
2020,7,27,17,1217.3
2020,7,27,18,1143.1
2020,7,27,19,1195.6
2020,7,27,20,1162.7
2020,7,27,21,1056.3
2020,7,27,22,909.3
2020,7,27,23,855.4
2020,7,27,24,814.8
2020,7,28,1,795.9
2020,7,28,2,784
2020,7,28,3,783.3
2020,7,28,4,807.8
2020,7,28,5,835.1
2020,7,28,6,896.7
2020,7,28,7,967.4
2020,7,28,8,1036.7
2020,7,28,9,1103.2
2020,7,28,10,1173.2
2020,7,28,11,1222.2
2020,7,28,12,1243.9
2020,7,28,13,1299.2
2020,7,28,14,1344.7
2020,7,28,15,1311.8
2020,7,28,16,1287.3
2020,7,28,17,1148
2020,7,28,18,1129.1
2020,7,28,19,1152.9
2020,7,28,20,1164.8
2020,7,28,21,1078.7
2020,7,28,22,949.9
2020,7,28,23,882
2020,7,28,24,833
2020,7,29,1,809.2
2020,7,29,2,795.2
2020,7,29,3,790.3
2020,7,29,4,814.8
2020,7,29,5,842.8
2020,7,29,6,905.8
2020,7,29,7,980.7
